time;BE_pv_national_current;BE_wind_offshore_current;BE_wind_onshore_current
2016-01-11T02:00:00Z;0.0000;0.4177;0.2602
2016-01-11T03:00:00Z;0.0000;0.4766;0.2678
2016-01-11T04:00:00Z;0.0000;0.4691;0.2510
2016-01-11T05:00:00Z;0.0000;0.4572;0.2711
2016-01-11T06:00:00Z;0.0000;0.4502;0.2853
2016-01-11T07:00:00Z;0.0000;0.4610;0.3252
2016-01-11T08:00:00Z;0.0050;0.5361;0.3495
2016-01-11T09:00:00Z;0.0140;0.6302;0.3876
2016-01-11T10:00:00Z;0.0220;0.6441;0.4048
2016-01-11T11:00:00Z;0.0310;0.5315;0.3823
2016-01-11T12:00:00Z;0.0430;0.3812;0.3900
2016-01-11T13:00:00Z;0.0470;0.2991;0.4194
2016-01-11T14:00:00Z;0.0240;0.3117;0.4649
2016-01-11T15:00:00Z;0.0010;0.4122;0.4923
2016-01-11T16:00:00Z;0.0000;0.5363;0.5009
2016-01-11T17:00:00Z;0.0000;0.6140;0.5020
2016-01-11T18:00:00Z;0.0000;0.6303;0.5033
2016-01-11T19:00:00Z;0.0000;0.6349;0.5057
2016-01-11T20:00:00Z;0.0000;0.6351;0.4958
2016-01-11T21:00:00Z;0.0000;0.6335;0.4843
2016-01-11T22:00:00Z;0.0000;0.6450;0.4623
2016-01-11T23:00:00Z;0.0000;0.6487;0.4305
2016-01-12T00:00:00Z;0.0000;0.6101;0.4041
2016-01-12T01:00:00Z;0.0000;0.5501;0.3786
2016-01-12T02:00:00Z;0.0000;0.5273;0.3546
2016-01-12T03:00:00Z;0.0000;0.5532;0.3525
2016-01-12T04:00:00Z;0.0000;0.5903;0.3592
2016-01-12T05:00:00Z;0.0000;0.6352;0.3768
2016-01-12T06:00:00Z;0.0000;0.6906;0.4044
2016-01-12T07:00:00Z;0.0000;0.7450;0.4816
2016-01-12T08:00:00Z;0.0110;0.7800;0.5245
2016-01-12T09:00:00Z;0.0540;0.7869;0.5648
2016-01-12T10:00:00Z;0.1180;0.7940;0.5976
2016-01-12T11:00:00Z;0.1790;0.8101;0.6632
2016-01-12T12:00:00Z;0.1940;0.8186;0.6718
2016-01-12T13:00:00Z;0.1520;0.8241;0.6563
2016-01-12T14:00:00Z;0.0730;0.8223;0.6446
2016-01-12T15:00:00Z;0.0070;0.8001;0.6519
2016-01-12T16:00:00Z;0.0000;0.7752;0.6616
2016-01-12T17:00:00Z;0.0000;0.7652;0.6432
2016-01-12T18:00:00Z;0.0000;0.7814;0.6282
2016-01-12T19:00:00Z;0.0000;0.8122;0.6112
2016-01-12T20:00:00Z;0.0000;0.8250;0.6113
2016-01-12T21:00:00Z;0.0000;0.8372;0.6201
2016-01-12T22:00:00Z;0.0000;0.8543;0.6659
2016-01-12T23:00:00Z;0.0000;0.8744;0.7069
2016-01-13T00:00:00Z;0.0000;0.8834;0.7306
2016-01-13T01:00:00Z;0.0000;0.8690;0.7423
2016-01-13T02:00:00Z;0.0000;0.8419;0.7387
2016-01-13T03:00:00Z;0.0000;0.7972;0.7105
2016-01-13T04:00:00Z;0.0000;0.7261;0.6634
2016-01-13T05:00:00Z;0.0000;0.6600;0.6008
2016-01-13T06:00:00Z;0.0000;0.6134;0.5172
2016-01-13T07:00:00Z;0.0000;0.5855;0.4482
2016-01-13T08:00:00Z;0.0120;0.5740;0.4166
2016-01-13T09:00:00Z;0.0430;0.5796;0.3858
2016-01-13T10:00:00Z;0.0830;0.5803;0.4162
2016-01-13T11:00:00Z;0.1130;0.5695;0.4783
2016-01-13T12:00:00Z;0.1220;0.5236;0.4812
2016-01-13T13:00:00Z;0.0990;0.4496;0.4215
2016-01-13T14:00:00Z;0.0700;0.3811;0.3651
2016-01-13T15:00:00Z;0.0140;0.3265;0.3361
2016-01-13T16:00:00Z;0.0000;0.2908;0.3202
2016-01-13T17:00:00Z;0.0000;0.2699;0.3138
2016-01-13T18:00:00Z;0.0000;0.2841;0.3362
2016-01-13T19:00:00Z;0.0000;0.3437;0.3542
2016-01-13T20:00:00Z;0.0000;0.4154;0.3404
2016-01-13T21:00:00Z;0.0000;0.4696;0.3190
2016-01-13T22:00:00Z;0.0000;0.5096;0.3175
2016-01-13T23:00:00Z;0.0000;0.5089;0.3191
2016-01-14T00:00:00Z;0.0000;0.5294;0.3289
2016-01-14T01:00:00Z;0.0000;0.6137;0.3664
2016-01-14T02:00:00Z;0.0000;0.7098;0.4177
2016-01-14T03:00:00Z;0.0000;0.7291;0.4752
2016-01-14T04:00:00Z;0.0000;0.7155;0.5036
2016-01-14T05:00:00Z;0.0000;0.6636;0.5575
2016-01-14T06:00:00Z;0.0000;0.6761;0.5950
2016-01-14T07:00:00Z;0.0000;0.6400;0.5957
2016-01-14T08:00:00Z;0.0220;0.6463;0.5466
2016-01-14T09:00:00Z;0.0870;0.6681;0.4460
2016-01-14T10:00:00Z;0.1140;0.6239;0.4241
2016-01-14T11:00:00Z;0.1420;0.6037;0.3978
2016-01-14T12:00:00Z;0.1510;0.6311;0.3826
2016-01-14T13:00:00Z;0.1250;0.6736;0.3807
2016-01-14T14:00:00Z;0.0660;0.7346;0.3930
2016-01-14T15:00:00Z;0.0070;0.8263;0.4523
2016-01-14T16:00:00Z;0.0000;0.8979;0.5259
2016-01-14T17:00:00Z;0.0000;0.9443;0.5831
2016-01-14T18:00:00Z;0.0000;0.9693;0.6647
2016-01-14T19:00:00Z;0.0000;0.9773;0.7409
2016-01-14T20:00:00Z;0.0000;0.9803;0.7868
2016-01-14T21:00:00Z;0.0000;0.9807;0.8190
2016-01-14T22:00:00Z;0.0000;0.9775;0.8378
2016-01-14T23:00:00Z;0.0000;0.9776;0.8550
2016-01-15T00:00:00Z;0.0000;0.9806;0.8416
2016-01-15T01:00:00Z;0.0000;0.9803;0.8317
2016-01-15T02:00:00Z;0.0000;0.9771;0.8155
2016-01-15T03:00:00Z;0.0000;0.9709;0.8153
2016-01-15T04:00:00Z;0.0000;0.9643;0.8068
2016-01-15T05:00:00Z;0.0000;0.9582;0.7794
2016-01-15T06:00:00Z;0.0000;0.9508;0.7353
2016-01-15T07:00:00Z;0.0000;0.9375;0.6765
2016-01-15T08:00:00Z;0.0130;0.9213;0.6091
2016-01-15T09:00:00Z;0.0370;0.9084;0.5560
2016-01-15T10:00:00Z;0.0540;0.8969;0.5384
2016-01-15T11:00:00Z;0.0590;0.8848;0.5187
2016-01-15T12:00:00Z;0.0510;0.8792;0.4924
2016-01-15T13:00:00Z;0.0370;0.8853;0.4584
2016-01-15T14:00:00Z;0.0150;0.8949;0.4057
2016-01-15T15:00:00Z;0.0010;0.8970;0.3757
2016-01-15T16:00:00Z;0.0000;0.8830;0.3527
2016-01-15T17:00:00Z;0.0000;0.8581;0.3272
2016-01-15T18:00:00Z;0.0000;0.8106;0.3072
2016-01-15T19:00:00Z;0.0000;0.7430;0.2834
2016-01-15T20:00:00Z;0.0000;0.6547;0.2450
2016-01-15T21:00:00Z;0.0000;0.5733;0.2219
2016-01-15T22:00:00Z;0.0000;0.5075;0.1971
2016-01-15T23:00:00Z;0.0000;0.4651;0.1656
2016-01-16T00:00:00Z;0.0000;0.4518;0.1473
2016-01-16T01:00:00Z;0.0000;0.4837;0.1634
2016-01-16T02:00:00Z;0.0000;0.5487;0.1878
2016-01-16T03:00:00Z;0.0000;0.6764;0.2274
2016-01-16T04:00:00Z;0.0000;0.7983;0.2755
2016-01-16T05:00:00Z;0.0000;0.8460;0.3259
2016-01-16T06:00:00Z;0.0000;0.8421;0.3988
2016-01-16T07:00:00Z;0.0000;0.8219;0.5190
2016-01-16T08:00:00Z;0.0210;0.8027;0.5698
2016-01-16T09:00:00Z;0.0810;0.7226;0.5544
2016-01-16T10:00:00Z;0.1640;0.6246;0.5236
2016-01-16T11:00:00Z;0.2520;0.5699;0.5160
2016-01-16T12:00:00Z;0.2680;0.5664;0.5048
2016-01-16T13:00:00Z;0.2040;0.5615;0.4521
2016-01-16T14:00:00Z;0.0970;0.5533;0.3948
2016-01-16T15:00:00Z;0.0100;0.5394;0.3675
2016-01-16T16:00:00Z;0.0000;0.5221;0.3486
2016-01-16T17:00:00Z;0.0000;0.5170;0.3138
2016-01-16T18:00:00Z;0.0000;0.5174;0.2957
2016-01-16T19:00:00Z;0.0000;0.4862;0.2846
2016-01-16T20:00:00Z;0.0000;0.4442;0.2758
2016-01-16T21:00:00Z;0.0000;0.4237;0.2584
2016-01-16T22:00:00Z;0.0000;0.4124;0.2786
2016-01-16T23:00:00Z;0.0000;0.3845;0.2757
2016-01-17T00:00:00Z;0.0000;0.3569;0.2892
2016-01-17T01:00:00Z;0.0000;0.3205;0.2717
2016-01-17T02:00:00Z;0.0000;0.2792;0.2600
2016-01-17T03:00:00Z;0.0000;0.2506;0.2521
2016-01-17T04:00:00Z;0.0000;0.2293;0.2390
2016-01-17T05:00:00Z;0.0000;0.2134;0.2138
2016-01-17T06:00:00Z;0.0000;0.1952;0.1912
2016-01-17T07:00:00Z;0.0010;0.1710;0.1698
2016-01-17T08:00:00Z;0.0910;0.1436;0.1252
2016-01-17T09:00:00Z;0.2320;0.1120;0.0653
2016-01-17T10:00:00Z;0.3510;0.0868;0.0792
2016-01-17T11:00:00Z;0.4020;0.0608;0.0793
2016-01-17T12:00:00Z;0.3970;0.0391;0.0609
2016-01-17T13:00:00Z;0.3380;0.0298;0.0433
2016-01-17T14:00:00Z;0.2070;0.0368;0.0290
2016-01-17T15:00:00Z;0.0470;0.0517;0.0268
2016-01-17T16:00:00Z;0.0000;0.0788;0.0356
2016-01-17T17:00:00Z;0.0000;0.1175;0.0548
2016-01-17T18:00:00Z;0.0000;0.1603;0.0812
2016-01-17T19:00:00Z;0.0000;0.2088;0.1119
2016-01-17T20:00:00Z;0.0000;0.2583;0.1458
2016-01-17T21:00:00Z;0.0000;0.2973;0.1753
2016-01-17T22:00:00Z;0.0000;0.3288;0.1870
2016-01-17T23:00:00Z;0.0000;0.3507;0.1879
2016-01-18T00:00:00Z;0.0000;0.3631;0.1857
2016-01-18T01:00:00Z;0.0000;0.3687;0.1848
2016-01-18T02:00:00Z;0.0000;0.3638;0.1811
2016-01-18T03:00:00Z;0.0000;0.3501;0.1711
2016-01-18T04:00:00Z;0.0000;0.3397;0.1647
2016-01-18T05:00:00Z;0.0000;0.3372;0.1629
2016-01-18T06:00:00Z;0.0000;0.3352;0.1613
2016-01-18T07:00:00Z;0.0030;0.3260;0.1615
2016-01-18T08:00:00Z;0.0630;0.3118;0.1437
2016-01-18T09:00:00Z;0.1570;0.2912;0.1711
2016-01-18T10:00:00Z;0.2450;0.2585;0.1776
2016-01-18T11:00:00Z;0.2920;0.2272;0.1689
2016-01-18T12:00:00Z;0.3150;0.1931;0.1539
2016-01-18T13:00:00Z;0.2820;0.1647;0.1366
2016-01-18T14:00:00Z;0.1640;0.1507;0.1025
2016-01-18T15:00:00Z;0.0290;0.1568;0.0997
2016-01-18T16:00:00Z;0.0000;0.1713;0.1400
2016-01-18T17:00:00Z;0.0000;0.1718;0.1675
2016-01-18T18:00:00Z;0.0000;0.1599;0.1606
2016-01-18T19:00:00Z;0.0000;0.1469;0.1398
2016-01-18T20:00:00Z;0.0000;0.1291;0.1228
2016-01-18T21:00:00Z;0.0000;0.0996;0.1149
2016-01-18T22:00:00Z;0.0000;0.0671;0.1030
2016-01-18T23:00:00Z;0.0000;0.0385;0.0837
2016-01-19T00:00:00Z;0.0000;0.0179;0.0666
2016-01-19T01:00:00Z;0.0000;0.0067;0.0553
2016-01-19T02:00:00Z;0.0000;0.0031;0.0462
2016-01-19T03:00:00Z;0.0000;0.0014;0.0367
2016-01-19T04:00:00Z;0.0000;0.0002;0.0277
2016-01-19T05:00:00Z;0.0000;0.0000;0.0210
2016-01-19T06:00:00Z;0.0000;0.0000;0.0181
2016-01-19T07:00:00Z;0.0060;0.0000;0.0172
2016-01-19T08:00:00Z;0.1280;0.0000;0.0135
2016-01-19T09:00:00Z;0.2790;0.0000;0.0082
2016-01-19T10:00:00Z;0.3920;0.0000;0.0047
2016-01-19T11:00:00Z;0.4490;0.0000;0.0024
2016-01-19T12:00:00Z;0.4440;0.0000;0.0012
2016-01-19T13:00:00Z;0.3760;0.0003;0.0010
2016-01-19T14:00:00Z;0.2370;0.0063;0.0016
2016-01-19T15:00:00Z;0.0570;0.0110;0.0038
2016-01-19T16:00:00Z;0.0000;0.0171;0.0083
2016-01-19T17:00:00Z;0.0000;0.0227;0.0174
2016-01-19T18:00:00Z;0.0000;0.0289;0.0333
2016-01-19T19:00:00Z;0.0000;0.0364;0.0521
2016-01-19T20:00:00Z;0.0000;0.0437;0.0667
2016-01-19T21:00:00Z;0.0000;0.0505;0.0751
2016-01-19T22:00:00Z;0.0000;0.0554;0.0834
2016-01-19T23:00:00Z;0.0000;0.0619;0.0872
2016-01-20T00:00:00Z;0.0000;0.0654;0.0850
2016-01-20T01:00:00Z;0.0000;0.0643;0.0805
2016-01-20T02:00:00Z;0.0000;0.0625;0.0779
2016-01-20T03:00:00Z;0.0000;0.0598;0.0823
2016-01-20T04:00:00Z;0.0000;0.0601;0.0914
2016-01-20T05:00:00Z;0.0000;0.0638;0.1017
2016-01-20T06:00:00Z;0.0000;0.0640;0.1092
2016-01-20T07:00:00Z;0.0030;0.0599;0.1102
2016-01-20T08:00:00Z;0.0690;0.0565;0.0925
2016-01-20T09:00:00Z;0.1520;0.0559;0.0712
2016-01-20T10:00:00Z;0.1950;0.0515;0.0589
2016-01-20T11:00:00Z;0.2030;0.0458;0.0618
2016-01-20T12:00:00Z;0.1870;0.0434;0.0694
2016-01-20T13:00:00Z;0.1440;0.0430;0.0762
2016-01-20T14:00:00Z;0.0750;0.0459;0.0851
2016-01-20T15:00:00Z;0.0120;0.0474;0.1009
2016-01-20T16:00:00Z;0.0000;0.0487;0.1127
2016-01-20T17:00:00Z;0.0000;0.0454;0.1082
2016-01-20T18:00:00Z;0.0000;0.0377;0.1008
2016-01-20T19:00:00Z;0.0000;0.0274;0.0933
2016-01-20T20:00:00Z;0.0000;0.0151;0.0852
2016-01-20T21:00:00Z;0.0000;0.0053;0.0751
2016-01-20T22:00:00Z;0.0000;0.0012;0.0649
2016-01-20T23:00:00Z;0.0000;0.0000;0.0560
2016-01-21T00:00:00Z;0.0000;0.0000;0.0480
2016-01-21T01:00:00Z;0.0000;0.0000;0.0412
2016-01-21T02:00:00Z;0.0000;0.0000;0.0379
2016-01-21T03:00:00Z;0.0000;0.0011;0.0394
2016-01-21T04:00:00Z;0.0000;0.0065;0.0480
2016-01-21T05:00:00Z;0.0000;0.0252;0.0617
2016-01-21T06:00:00Z;0.0000;0.0566;0.0780
2016-01-21T07:00:00Z;0.0020;0.0901;0.0919
2016-01-21T08:00:00Z;0.0750;0.1191;0.0808
2016-01-21T09:00:00Z;0.1840;0.1395;0.0535
2016-01-21T10:00:00Z;0.2890;0.1581;0.0439
2016-01-21T11:00:00Z;0.3430;0.1886;0.0509
2016-01-21T12:00:00Z;0.3410;0.2100;0.0508
2016-01-21T13:00:00Z;0.2920;0.2103;0.0477
2016-01-21T14:00:00Z;0.1820;0.2099;0.0487
2016-01-21T15:00:00Z;0.0420;0.2320;0.0656
2016-01-21T16:00:00Z;0.0000;0.2757;0.1014
2016-01-21T17:00:00Z;0.0000;0.3125;0.1530
2016-01-21T18:00:00Z;0.0000;0.3270;0.2034
2016-01-21T19:00:00Z;0.0000;0.3425;0.2360
2016-01-21T20:00:00Z;0.0000;0.3635;0.2547
2016-01-21T21:00:00Z;0.0000;0.4089;0.2703
2016-01-21T22:00:00Z;0.0000;0.4316;0.2867
2016-01-21T23:00:00Z;0.0000;0.4641;0.2934
2016-01-22T00:00:00Z;0.0000;0.4545;0.2919
2016-01-22T01:00:00Z;0.0000;0.4459;0.2782
2016-01-22T02:00:00Z;0.0000;0.4347;0.2510
2016-01-22T03:00:00Z;0.0000;0.4310;0.2242
2016-01-22T04:00:00Z;0.0000;0.4722;0.2203
2016-01-22T05:00:00Z;0.0000;0.5322;0.2476
2016-01-22T06:00:00Z;0.0000;0.5976;0.2863
2016-01-22T07:00:00Z;0.0050;0.6349;0.3242
2016-01-22T08:00:00Z;0.0850;0.6576;0.3369
2016-01-22T09:00:00Z;0.1960;0.6725;0.3079
2016-01-22T10:00:00Z;0.2780;0.7162;0.4413
2016-01-22T11:00:00Z;0.2900;0.7052;0.4573
2016-01-22T12:00:00Z;0.2440;0.7039;0.4371
2016-01-22T13:00:00Z;0.1600;0.7118;0.4281
2016-01-22T14:00:00Z;0.0560;0.6929;0.4565
2016-01-22T15:00:00Z;0.0050;0.6802;0.5306
2016-01-22T16:00:00Z;0.0000;0.6421;0.5553
2016-01-22T17:00:00Z;0.0000;0.5810;0.5524
2016-01-22T18:00:00Z;0.0000;0.5486;0.5370
2016-01-22T19:00:00Z;0.0000;0.4914;0.5334
2016-01-22T20:00:00Z;0.0000;0.4986;0.5398
2016-01-22T21:00:00Z;0.0000;0.5140;0.5094
2016-01-22T22:00:00Z;0.0000;0.5071;0.4815
2016-01-22T23:00:00Z;0.0000;0.4917;0.4256
2016-01-23T00:00:00Z;0.0000;0.4729;0.3862
2016-01-23T01:00:00Z;0.0000;0.4430;0.3678
2016-01-23T02:00:00Z;0.0000;0.4237;0.3548
2016-01-23T03:00:00Z;0.0000;0.4081;0.3350
2016-01-23T04:00:00Z;0.0000;0.3780;0.3212
2016-01-23T05:00:00Z;0.0000;0.3433;0.2873
2016-01-23T06:00:00Z;0.0000;0.2586;0.2497
2016-01-23T07:00:00Z;0.0000;0.2193;0.2190
2016-01-23T08:00:00Z;0.0140;0.2165;0.1911
2016-01-23T09:00:00Z;0.0380;0.1730;0.1619
2016-01-23T10:00:00Z;0.0580;0.1441;0.1410
2016-01-23T11:00:00Z;0.0660;0.1568;0.1362
2016-01-23T12:00:00Z;0.0620;0.1998;0.1500
2016-01-23T13:00:00Z;0.0470;0.2218;0.1733
2016-01-23T14:00:00Z;0.0220;0.2380;0.2010
2016-01-23T15:00:00Z;0.0020;0.2451;0.2242
2016-01-23T16:00:00Z;0.0000;0.2825;0.2401
2016-01-23T17:00:00Z;0.0000;0.3171;0.2432
2016-01-23T18:00:00Z;0.0000;0.3745;0.2529
2016-01-23T19:00:00Z;0.0000;0.3913;0.2823
2016-01-23T20:00:00Z;0.0000;0.4209;0.3007
2016-01-23T21:00:00Z;0.0000;0.4974;0.2994
2016-01-23T22:00:00Z;0.0000;0.5598;0.2885
2016-01-23T23:00:00Z;0.0000;0.5831;0.2973
2016-01-24T00:00:00Z;0.0000;0.6185;0.3185
2016-01-24T01:00:00Z;0.0000;0.6025;0.3304
2016-01-24T02:00:00Z;0.0000;0.6164;0.3410
2016-01-24T03:00:00Z;0.0000;0.6199;0.3604
2016-01-24T04:00:00Z;0.0000;0.5998;0.3888
2016-01-24T05:00:00Z;0.0000;0.6008;0.4156
2016-01-24T06:00:00Z;0.0000;0.5567;0.4360
2016-01-24T07:00:00Z;0.0000;0.4918;0.4412
2016-01-24T08:00:00Z;0.0100;0.5005;0.4210
2016-01-24T09:00:00Z;0.0360;0.4765;0.3878
2016-01-24T10:00:00Z;0.0670;0.4937;0.3250
2016-01-24T11:00:00Z;0.0970;0.4978;0.2998
2016-01-24T12:00:00Z;0.1120;0.5241;0.2618
2016-01-24T13:00:00Z;0.0960;0.4998;0.2542
2016-01-24T14:00:00Z;0.0530;0.5224;0.2813
2016-01-24T15:00:00Z;0.0080;0.5222;0.3445
2016-01-24T16:00:00Z;0.0000;0.4990;0.3704
2016-01-24T17:00:00Z;0.0000;0.4807;0.3573
2016-01-24T18:00:00Z;0.0000;0.4822;0.3440
2016-01-24T19:00:00Z;0.0000;0.4972;0.3237
2016-01-24T20:00:00Z;0.0000;0.4572;0.2932
2016-01-24T21:00:00Z;0.0000;0.4121;0.2791
2016-01-24T22:00:00Z;0.0000;0.3834;0.2632
2016-01-24T23:00:00Z;0.0000;0.3446;0.2566
2016-01-25T00:00:00Z;0.0000;0.3206;0.2527
2016-01-25T01:00:00Z;0.0000;0.3038;0.2607
2016-01-25T02:00:00Z;0.0000;0.3070;0.2802
2016-01-25T03:00:00Z;0.0000;0.3135;0.2964
2016-01-25T04:00:00Z;0.0000;0.3194;0.3083
2016-01-25T05:00:00Z;0.0000;0.3375;0.3234
2016-01-25T06:00:00Z;0.0000;0.3702;0.3537
2016-01-25T07:00:00Z;0.0100;0.4071;0.3786
2016-01-25T08:00:00Z;0.1430;0.4229;0.3321
2016-01-25T09:00:00Z;0.2950;0.4251;0.2669
2016-01-25T10:00:00Z;0.3950;0.4475;0.2469
2016-01-25T11:00:00Z;0.4410;0.4844;0.2870
2016-01-25T12:00:00Z;0.4320;0.5074;0.3487
2016-01-25T13:00:00Z;0.3680;0.4942;0.3506
2016-01-25T14:00:00Z;0.2390;0.5243;0.4094
2016-01-25T15:00:00Z;0.0620;0.5961;0.5106
2016-01-25T16:00:00Z;0.0000;0.6431;0.5635
2016-01-25T17:00:00Z;0.0000;0.6804;0.5531
2016-01-25T18:00:00Z;0.0000;0.7137;0.5288
2016-01-25T19:00:00Z;0.0000;0.7006;0.5162
2016-01-25T20:00:00Z;0.0000;0.6716;0.4896
2016-01-25T21:00:00Z;0.0000;0.6650;0.4716
2016-01-25T22:00:00Z;0.0000;0.6412;0.4293
2016-01-25T23:00:00Z;0.0000;0.5928;0.3957
2016-01-26T00:00:00Z;0.0000;0.5036;0.3858
2016-01-26T01:00:00Z;0.0000;0.4254;0.3790
2016-01-26T02:00:00Z;0.0000;0.3752;0.3466
2016-01-26T03:00:00Z;0.0000;0.3414;0.2834
2016-01-26T04:00:00Z;0.0000;0.2881;0.2410
2016-01-26T05:00:00Z;0.0000;0.3061;0.2279
2016-01-26T06:00:00Z;0.0000;0.3410;0.2135
2016-01-26T07:00:00Z;0.0000;0.4033;0.2157
2016-01-26T08:00:00Z;0.0220;0.5042;0.2408
2016-01-26T09:00:00Z;0.0700;0.5742;0.2722
2016-01-26T10:00:00Z;0.1300;0.6432;0.3265
2016-01-26T11:00:00Z;0.1610;0.7291;0.4565
2016-01-26T12:00:00Z;0.1470;0.8027;0.5503
2016-01-26T13:00:00Z;0.1210;0.8522;0.6344
2016-01-26T14:00:00Z;0.0630;0.8795;0.7074
2016-01-26T15:00:00Z;0.0120;0.8977;0.7470
2016-01-26T16:00:00Z;0.0000;0.9131;0.7731
2016-01-26T17:00:00Z;0.0000;0.9278;0.7966
2016-01-26T18:00:00Z;0.0000;0.9624;0.8138
2016-01-26T19:00:00Z;0.0000;0.9663;0.8267
2016-01-26T20:00:00Z;0.0000;0.9654;0.8391
2016-01-26T21:00:00Z;0.0000;0.9702;0.8461
2016-01-26T22:00:00Z;0.0000;0.9699;0.8453
2016-01-26T23:00:00Z;0.0000;0.9660;0.8390
2016-01-27T00:00:00Z;0.0000;0.9601;0.8243
2016-01-27T01:00:00Z;0.0000;0.9548;0.8028
2016-01-27T02:00:00Z;0.0000;0.9563;0.7808
2016-01-27T03:00:00Z;0.0000;0.9583;0.7683
2016-01-27T04:00:00Z;0.0000;0.9564;0.7711
2016-01-27T05:00:00Z;0.0000;0.9525;0.7799
2016-01-27T06:00:00Z;0.0000;0.9498;0.7975
2016-01-27T07:00:00Z;0.0000;0.9491;0.8146
2016-01-27T08:00:00Z;0.0150;0.9470;0.8238
2016-01-27T09:00:00Z;0.0400;0.9517;0.8326
2016-01-27T10:00:00Z;0.0750;0.9579;0.8406
2016-01-27T11:00:00Z;0.1030;0.9618;0.8555
2016-01-27T12:00:00Z;0.1030;0.9620;0.8638
2016-01-27T13:00:00Z;0.0780;0.9618;0.8620
2016-01-27T14:00:00Z;0.0480;0.9566;0.8555
2016-01-27T15:00:00Z;0.0090;0.9522;0.8455
2016-01-27T16:00:00Z;0.0000;0.9455;0.8371
2016-01-27T17:00:00Z;0.0000;0.9366;0.8322
2016-01-27T18:00:00Z;0.0000;0.9094;0.8250
2016-01-27T19:00:00Z;0.0000;0.8567;0.8151
2016-01-27T20:00:00Z;0.0000;0.7379;0.8027
2016-01-27T21:00:00Z;0.0000;0.6249;0.7755
2016-01-27T22:00:00Z;0.0000;0.5776;0.7186
2016-01-27T23:00:00Z;0.0000;0.4973;0.6502
2016-01-28T00:00:00Z;0.0000;0.4969;0.5544
2016-01-28T01:00:00Z;0.0000;0.6155;0.4607
2016-01-28T02:00:00Z;0.0000;0.6963;0.3529
2016-01-28T03:00:00Z;0.0000;0.6702;0.3157
2016-01-28T04:00:00Z;0.0000;0.5614;0.3034
2016-01-28T05:00:00Z;0.0000;0.3957;0.2500
2016-01-28T06:00:00Z;0.0000;0.2966;0.2042
2016-01-28T07:00:00Z;0.0040;0.2639;0.1546
2016-01-28T08:00:00Z;0.0630;0.2509;0.1099
2016-01-28T09:00:00Z;0.1780;0.2263;0.0725
2016-01-28T10:00:00Z;0.2700;0.2135;0.0727
2016-01-28T11:00:00Z;0.2960;0.2267;0.0728
2016-01-28T12:00:00Z;0.2770;0.2698;0.0699
2016-01-28T13:00:00Z;0.2260;0.3228;0.0712
2016-01-28T14:00:00Z;0.1380;0.3543;0.0799
2016-01-28T15:00:00Z;0.0400;0.3901;0.1098
2016-01-28T16:00:00Z;0.0000;0.4549;0.1611
2016-01-28T17:00:00Z;0.0000;0.5120;0.2198
2016-01-28T18:00:00Z;0.0000;0.5623;0.2779
2016-01-28T19:00:00Z;0.0000;0.6229;0.3283
2016-01-28T20:00:00Z;0.0000;0.6557;0.3604
2016-01-28T21:00:00Z;0.0000;0.6876;0.3927
2016-01-28T22:00:00Z;0.0000;0.7312;0.4330
2016-01-28T23:00:00Z;0.0000;0.7762;0.4659
2016-01-29T00:00:00Z;0.0000;0.8196;0.4931
2016-01-29T01:00:00Z;0.0000;0.8576;0.5217
2016-01-29T02:00:00Z;0.0000;0.9098;0.5561
2016-01-29T03:00:00Z;0.0000;0.9111;0.5681
2016-01-29T04:00:00Z;0.0000;0.9244;0.5886
2016-01-29T05:00:00Z;0.0000;0.9381;0.6239
2016-01-29T06:00:00Z;0.0000;0.9420;0.6414
2016-01-29T07:00:00Z;0.0100;0.9465;0.6539
2016-01-29T08:00:00Z;0.0990;0.9562;0.6905
2016-01-29T09:00:00Z;0.2070;0.9642;0.7118
2016-01-29T10:00:00Z;0.2610;0.9676;0.8142
2016-01-29T11:00:00Z;0.2500;0.9674;0.8427
2016-01-29T12:00:00Z;0.1450;0.9659;0.8524
2016-01-29T13:00:00Z;0.0660;0.9614;0.8488
2016-01-29T14:00:00Z;0.0220;0.9549;0.8362
2016-01-29T15:00:00Z;0.0030;0.9474;0.8227
2016-01-29T16:00:00Z;0.0000;0.9281;0.8051
2016-01-29T17:00:00Z;0.0000;0.9098;0.7853
2016-01-29T18:00:00Z;0.0000;0.9245;0.7732
2016-01-29T19:00:00Z;0.0000;0.9362;0.7793
2016-01-29T20:00:00Z;0.0000;0.9399;0.7905
2016-01-29T21:00:00Z;0.0000;0.9521;0.8009
2016-01-29T22:00:00Z;0.0000;0.9607;0.8271
2016-01-29T23:00:00Z;0.0000;0.9713;0.8412
2016-01-30T00:00:00Z;0.0000;0.9781;0.8589
2016-01-30T01:00:00Z;0.0000;0.9798;0.8754
2016-01-30T02:00:00Z;0.0000;0.9796;0.8848
2016-01-30T03:00:00Z;0.0000;0.9795;0.8936
2016-01-30T04:00:00Z;0.0000;0.9783;0.9069
2016-01-30T05:00:00Z;0.0000;0.9668;0.9204
2016-01-30T06:00:00Z;0.0000;0.9238;0.9288
2016-01-30T07:00:00Z;0.0000;0.8545;0.9252
2016-01-30T08:00:00Z;0.0050;0.7721;0.9101
2016-01-30T09:00:00Z;0.0160;0.6847;0.8741
2016-01-30T10:00:00Z;0.0200;0.6176;0.8101
