utc_timestamp;BE_load_actual_entsoe_transparency
2019-08-04T02:00:00Z;69.120.000
2019-08-04T03:00:00Z;69.720.000
2019-08-04T04:00:00Z;69.510.000
2019-08-04T05:00:00Z;71.640.000
2019-08-04T06:00:00Z;74.640.000
2019-08-04T07:00:00Z;77.630.000
2019-08-04T08:00:00Z;79.430.000
2019-08-04T09:00:00Z;80.850.000
2019-08-04T10:00:00Z;80.910.000
2019-08-04T11:00:00Z;78.800.000
2019-08-04T12:00:00Z;77.170.000
2019-08-04T13:00:00Z;77.780.000
2019-08-04T14:00:00Z;78.670.000
2019-08-04T15:00:00Z;80.640.000
2019-08-04T16:00:00Z;83.160.000
2019-08-04T17:00:00Z;84.080.000
2019-08-04T18:00:00Z;83.860.000
2019-08-04T19:00:00Z;84.650.000
2019-08-04T20:00:00Z;84.290.000
2019-08-04T21:00:00Z;79.970.000
2019-08-04T22:00:00Z;74.940.000
2019-08-04T23:00:00Z;72.460.000
2019-08-05T00:00:00Z;72.510.000
2019-08-05T01:00:00Z;70.610.000
2019-08-05T02:00:00Z;71.340.000
2019-08-05T03:00:00Z;75.120.000
2019-08-05T04:00:00Z;80.300.000
2019-08-05T05:00:00Z;88.870.000
2019-08-05T06:00:00Z;93.490.000
2019-08-05T07:00:00Z;94.990.000
2019-08-05T08:00:00Z;97.110.000
2019-08-05T09:00:00Z;97.810.000
2019-08-05T10:00:00Z;97.150.000
2019-08-05T11:00:00Z;97.740.000
2019-08-05T12:00:00Z;96.220.000
2019-08-05T13:00:00Z;95.380.000
2019-08-05T14:00:00Z;96.270.000
2019-08-05T15:00:00Z;98.250.000
2019-08-05T16:00:00Z;98.460.000
2019-08-05T17:00:00Z;96.670.000
2019-08-05T18:00:00Z;94.140.000
2019-08-05T19:00:00Z;92.660.000
2019-08-05T20:00:00Z;92.760.000
2019-08-05T21:00:00Z;88.360.000
2019-08-05T22:00:00Z;82.670.000
2019-08-05T23:00:00Z;79.420.000
2019-08-06T00:00:00Z;76.610.000
2019-08-06T01:00:00Z;75.640.000
2019-08-06T02:00:00Z;75.110.000
2019-08-06T03:00:00Z;78.850.000
2019-08-06T04:00:00Z;82.920.000
2019-08-06T05:00:00Z;89.040.000
2019-08-06T06:00:00Z;95.460.000
2019-08-06T07:00:00Z;97.090.000
2019-08-06T08:00:00Z;99.250.000
2019-08-06T09:00:00Z;98.580.000
2019-08-06T10:00:00Z;99.060.000
2019-08-06T11:00:00Z;100.200.000
2019-08-06T12:00:00Z;99.610.000
2019-08-06T13:00:00Z;98.850.000
2019-08-06T14:00:00Z;98.220.000
2019-08-06T15:00:00Z;99.550.000
2019-08-06T16:00:00Z;97.510.000
2019-08-06T17:00:00Z;94.450.000
2019-08-06T18:00:00Z;93.040.000
2019-08-06T19:00:00Z;92.260.000
2019-08-06T20:00:00Z;92.670.000
2019-08-06T21:00:00Z;87.950.000
2019-08-06T22:00:00Z;81.640.000
2019-08-06T23:00:00Z;78.940.000
2019-08-07T00:00:00Z;77.470.000
2019-08-07T01:00:00Z;76.190.000
2019-08-07T02:00:00Z;76.030.000
2019-08-07T03:00:00Z;79.580.000
2019-08-07T04:00:00Z;83.700.000
2019-08-07T05:00:00Z;89.720.000
2019-08-07T06:00:00Z;95.460.000
2019-08-07T07:00:00Z;97.220.000
2019-08-07T08:00:00Z;98.870.000
2019-08-07T09:00:00Z;99.820.000
2019-08-07T10:00:00Z;98.900.000
2019-08-07T11:00:00Z;99.250.000
2019-08-07T12:00:00Z;97.030.000
2019-08-07T13:00:00Z;94.970.000
2019-08-07T14:00:00Z;95.660.000
2019-08-07T15:00:00Z;95.790.000
2019-08-07T16:00:00Z;95.970.000
2019-08-07T17:00:00Z;94.950.000
2019-08-07T18:00:00Z;91.990.000
2019-08-07T19:00:00Z;92.090.000
2019-08-07T20:00:00Z;91.920.000
2019-08-07T21:00:00Z;87.430.000
2019-08-07T22:00:00Z;82.520.000
2019-08-07T23:00:00Z;78.600.000
2019-08-08T00:00:00Z;76.290.000
2019-08-08T01:00:00Z;75.930.000
2019-08-08T02:00:00Z;75.010.000
2019-08-08T03:00:00Z;77.770.000
2019-08-08T04:00:00Z;83.000.000
2019-08-08T05:00:00Z;90.440.000
2019-08-08T06:00:00Z;95.630.000
2019-08-08T07:00:00Z;98.700.000
2019-08-08T08:00:00Z;99.340.000
2019-08-08T09:00:00Z;99.320.000
2019-08-08T10:00:00Z;98.180.000
2019-08-08T11:00:00Z;98.280.000
2019-08-08T12:00:00Z;97.910.000
2019-08-08T13:00:00Z;98.660.000
2019-08-08T14:00:00Z;97.850.000
2019-08-08T15:00:00Z;99.020.000
2019-08-08T16:00:00Z;98.350.000
2019-08-08T17:00:00Z;96.370.000
2019-08-08T18:00:00Z;94.470.000
2019-08-08T19:00:00Z;94.170.000
2019-08-08T20:00:00Z;93.090.000
2019-08-08T21:00:00Z;87.210.000
2019-08-08T22:00:00Z;81.420.000
2019-08-08T23:00:00Z;77.810.000
2019-08-09T00:00:00Z;75.950.000
2019-08-09T01:00:00Z;75.930.000
2019-08-09T02:00:00Z;77.240.000
2019-08-09T03:00:00Z;79.530.000
2019-08-09T04:00:00Z;84.600.000
2019-08-09T05:00:00Z;91.500.000
2019-08-09T06:00:00Z;96.170.000
2019-08-09T07:00:00Z;99.550.000
2019-08-09T08:00:00Z;103.240.000
2019-08-09T09:00:00Z;108.180.000
2019-08-09T10:00:00Z;103.340.000
2019-08-09T11:00:00Z;103.260.000
2019-08-09T12:00:00Z;99.430.000
2019-08-09T13:00:00Z;99.400.000
2019-08-09T14:00:00Z;99.030.000
2019-08-09T15:00:00Z;97.040.000
2019-08-09T16:00:00Z;90.870.000
2019-08-09T17:00:00Z;89.880.000
2019-08-09T18:00:00Z;88.620.000
2019-08-09T19:00:00Z;86.380.000
2019-08-09T20:00:00Z;87.850.000
2019-08-09T21:00:00Z;83.870.000
2019-08-09T22:00:00Z;78.560.000
2019-08-09T23:00:00Z;74.320.000
2019-08-10T00:00:00Z;71.470.000
2019-08-10T01:00:00Z;70.970.000
2019-08-10T02:00:00Z;70.350.000
2019-08-10T03:00:00Z;70.610.000
2019-08-10T04:00:00Z;70.390.000
2019-08-10T05:00:00Z;73.740.000
2019-08-10T06:00:00Z;77.430.000
2019-08-10T07:00:00Z;81.610.000
2019-08-10T08:00:00Z;84.050.000
2019-08-10T09:00:00Z;86.640.000
2019-08-10T10:00:00Z;84.780.000
2019-08-10T11:00:00Z;83.640.000
2019-08-10T12:00:00Z;80.330.000
2019-08-10T13:00:00Z;78.810.000
2019-08-10T14:00:00Z;77.240.000
2019-08-10T15:00:00Z;80.870.000
2019-08-10T16:00:00Z;83.190.000
2019-08-10T17:00:00Z;83.870.000
2019-08-10T18:00:00Z;83.070.000
2019-08-10T19:00:00Z;82.960.000
2019-08-10T20:00:00Z;84.060.000
2019-08-10T21:00:00Z;80.700.000
2019-08-10T22:00:00Z;77.430.000
2019-08-10T23:00:00Z;75.130.000
2019-08-11T00:00:00Z;72.510.000
2019-08-11T01:00:00Z;70.410.000
2019-08-11T02:00:00Z;68.230.000
2019-08-11T03:00:00Z;68.990.000
2019-08-11T04:00:00Z;69.000.000
2019-08-11T05:00:00Z;71.460.000
2019-08-11T06:00:00Z;75.650.000
2019-08-11T07:00:00Z;78.020.000
2019-08-11T08:00:00Z;81.900.000
2019-08-11T09:00:00Z;84.450.000
2019-08-11T10:00:00Z;83.670.000
2019-08-11T11:00:00Z;81.310.000
2019-08-11T12:00:00Z;79.430.000
2019-08-11T13:00:00Z;78.930.000
2019-08-11T14:00:00Z;77.530.000
2019-08-11T15:00:00Z;79.540.000
2019-08-11T16:00:00Z;82.380.000
2019-08-11T17:00:00Z;83.410.000
2019-08-11T18:00:00Z;82.770.000
2019-08-11T19:00:00Z;84.130.000
2019-08-11T20:00:00Z;80.010.000
2019-08-11T21:00:00Z;75.900.000
2019-08-11T22:00:00Z;75.880.000
2019-08-11T23:00:00Z;72.530.000
2019-08-12T00:00:00Z;70.670.000
2019-08-12T01:00:00Z;71.160.000
2019-08-12T02:00:00Z;72.340.000
2019-08-12T03:00:00Z;76.210.000
2019-08-12T04:00:00Z;82.370.000
2019-08-12T05:00:00Z;88.740.000
2019-08-12T06:00:00Z;94.560.000
2019-08-12T07:00:00Z;97.260.000
2019-08-12T08:00:00Z;98.480.000
2019-08-12T09:00:00Z;100.320.000
2019-08-12T10:00:00Z;99.310.000
2019-08-12T11:00:00Z;100.530.000
2019-08-12T12:00:00Z;99.280.000
2019-08-12T13:00:00Z;99.950.000
2019-08-12T14:00:00Z;98.690.000
2019-08-12T15:00:00Z;100.460.000
2019-08-12T16:00:00Z;99.840.000
2019-08-12T17:00:00Z;96.420.000
2019-08-12T18:00:00Z;94.210.000
2019-08-12T19:00:00Z;93.680.000
2019-08-12T20:00:00Z;91.590.000
2019-08-12T21:00:00Z;86.120.000
2019-08-12T22:00:00Z;81.330.000
2019-08-12T23:00:00Z;78.280.000
2019-08-13T00:00:00Z;76.980.000
2019-08-13T01:00:00Z;76.560.000
2019-08-13T02:00:00Z;76.580.000
2019-08-13T03:00:00Z;80.970.000
2019-08-13T04:00:00Z;86.430.000
2019-08-13T05:00:00Z;92.360.000
2019-08-13T06:00:00Z;96.480.000
2019-08-13T07:00:00Z;98.040.000
2019-08-13T08:00:00Z;98.100.000
2019-08-13T09:00:00Z;98.260.000
2019-08-13T10:00:00Z;98.020.000
2019-08-13T11:00:00Z;99.090.000
2019-08-13T12:00:00Z;97.520.000
2019-08-13T13:00:00Z;97.370.000
2019-08-13T14:00:00Z;96.370.000
2019-08-13T15:00:00Z;97.590.000
2019-08-13T16:00:00Z;96.430.000
2019-08-13T17:00:00Z;94.990.000
2019-08-13T18:00:00Z;93.730.000
2019-08-13T19:00:00Z;94.650.000
2019-08-13T20:00:00Z;93.820.000
2019-08-13T21:00:00Z;89.090.000
2019-08-13T22:00:00Z;81.910.000
2019-08-13T23:00:00Z;79.440.000
2019-08-14T00:00:00Z;76.610.000
2019-08-14T01:00:00Z;76.690.000
2019-08-14T02:00:00Z;76.670.000
2019-08-14T03:00:00Z;79.180.000
2019-08-14T04:00:00Z;84.180.000
2019-08-14T05:00:00Z;90.630.000
2019-08-14T06:00:00Z;96.210.000
2019-08-14T07:00:00Z;99.430.000
2019-08-14T08:00:00Z;98.530.000
2019-08-14T09:00:00Z;99.190.000
2019-08-14T10:00:00Z;98.080.000
2019-08-14T11:00:00Z;96.760.000
2019-08-14T12:00:00Z;95.760.000
2019-08-14T13:00:00Z;96.060.000
2019-08-14T14:00:00Z;97.330.000
2019-08-14T15:00:00Z;98.690.000
2019-08-14T16:00:00Z;98.610.000
2019-08-14T17:00:00Z;96.410.000
2019-08-14T18:00:00Z;93.530.000
2019-08-14T19:00:00Z;92.780.000
2019-08-14T20:00:00Z;89.840.000
2019-08-14T21:00:00Z;84.780.000
2019-08-14T22:00:00Z;79.960.000
2019-08-14T23:00:00Z;77.790.000
2019-08-15T00:00:00Z;74.750.000
2019-08-15T01:00:00Z;73.460.000
2019-08-15T02:00:00Z;73.300.000
2019-08-15T03:00:00Z;72.950.000
2019-08-15T04:00:00Z;72.450.000
2019-08-15T05:00:00Z;73.970.000
2019-08-15T06:00:00Z;77.630.000
2019-08-15T07:00:00Z;81.310.000
2019-08-15T08:00:00Z;81.450.000
2019-08-15T09:00:00Z;80.920.000
2019-08-15T10:00:00Z;81.990.000
2019-08-15T11:00:00Z;80.740.000
2019-08-15T12:00:00Z;77.550.000
2019-08-15T13:00:00Z;76.750.000
2019-08-15T14:00:00Z;78.930.000
2019-08-15T15:00:00Z;81.420.000
2019-08-15T16:00:00Z;85.360.000
2019-08-15T17:00:00Z;84.320.000
2019-08-15T18:00:00Z;83.590.000
2019-08-15T19:00:00Z;85.160.000
2019-08-15T20:00:00Z;85.670.000
2019-08-15T21:00:00Z;81.850.000
2019-08-15T22:00:00Z;76.450.000
2019-08-15T23:00:00Z;73.520.000
2019-08-16T00:00:00Z;71.900.000
2019-08-16T01:00:00Z;71.520.000
2019-08-16T02:00:00Z;71.980.000
2019-08-16T03:00:00Z;73.940.000
2019-08-16T04:00:00Z;77.840.000
2019-08-16T05:00:00Z;81.640.000
2019-08-16T06:00:00Z;86.920.000
2019-08-16T07:00:00Z;89.840.000
2019-08-16T08:00:00Z;91.810.000
2019-08-16T09:00:00Z;91.340.000
2019-08-16T10:00:00Z;91.350.000
2019-08-16T11:00:00Z;90.590.000
2019-08-16T12:00:00Z;89.990.000
2019-08-16T13:00:00Z;88.960.000
2019-08-16T14:00:00Z;88.540.000
2019-08-16T15:00:00Z;90.160.000
2019-08-16T16:00:00Z;90.650.000
2019-08-16T17:00:00Z;89.820.000
2019-08-16T18:00:00Z;88.000.000
2019-08-16T19:00:00Z;86.240.000
2019-08-16T20:00:00Z;85.760.000
2019-08-16T21:00:00Z;81.130.000
2019-08-16T22:00:00Z;77.230.000
2019-08-16T23:00:00Z;73.890.000
2019-08-17T00:00:00Z;71.510.000
2019-08-17T01:00:00Z;69.520.000
2019-08-17T02:00:00Z;69.110.000
2019-08-17T03:00:00Z;70.030.000
2019-08-17T04:00:00Z;71.020.000
2019-08-17T05:00:00Z;73.930.000
2019-08-17T06:00:00Z;78.640.000
2019-08-17T07:00:00Z;83.720.000
2019-08-17T08:00:00Z;88.150.000
2019-08-17T09:00:00Z;89.210.000
2019-08-17T10:00:00Z;88.450.000
2019-08-17T11:00:00Z;87.320.000
2019-08-17T12:00:00Z;84.320.000
2019-08-17T13:00:00Z;83.760.000
2019-08-17T14:00:00Z;84.960.000
2019-08-17T15:00:00Z;86.640.000
2019-08-17T16:00:00Z;88.490.000
2019-08-17T17:00:00Z;87.260.000
2019-08-17T18:00:00Z;84.580.000
2019-08-17T19:00:00Z;84.200.000
2019-08-17T20:00:00Z;82.340.000
2019-08-17T21:00:00Z;79.230.000
2019-08-17T22:00:00Z;76.530.000
2019-08-17T23:00:00Z;73.070.000
2019-08-18T00:00:00Z;71.970.000
2019-08-18T01:00:00Z;71.700.000
2019-08-18T02:00:00Z;69.850.000
2019-08-18T03:00:00Z;71.110.000
2019-08-18T04:00:00Z;72.310.000
2019-08-18T05:00:00Z;73.690.000
2019-08-18T06:00:00Z;78.460.000
2019-08-18T07:00:00Z;83.290.000
2019-08-18T08:00:00Z;86.360.000
2019-08-18T09:00:00Z;89.100.000
2019-08-18T10:00:00Z;88.920.000
2019-08-18T11:00:00Z;85.900.000
2019-08-18T12:00:00Z;83.480.000
2019-08-18T13:00:00Z;79.030.000
2019-08-18T14:00:00Z;78.300.000
2019-08-18T15:00:00Z;79.110.000
2019-08-18T16:00:00Z;81.000.000
2019-08-18T17:00:00Z;82.130.000
2019-08-18T18:00:00Z;82.380.000
2019-08-18T19:00:00Z;84.190.000
2019-08-18T20:00:00Z;83.200.000
2019-08-18T21:00:00Z;79.550.000
2019-08-18T22:00:00Z;75.790.000
2019-08-18T23:00:00Z;72.510.000
2019-08-19T00:00:00Z;70.170.000
2019-08-19T01:00:00Z;71.100.000
2019-08-19T02:00:00Z;72.070.000
2019-08-19T03:00:00Z;75.410.000
2019-08-19T04:00:00Z;84.320.000
2019-08-19T05:00:00Z;91.830.000
2019-08-19T06:00:00Z;97.960.000
2019-08-19T07:00:00Z;99.490.000
2019-08-19T08:00:00Z;100.250.000
2019-08-19T09:00:00Z;100.570.000
2019-08-19T10:00:00Z;99.270.000
2019-08-19T11:00:00Z;99.950.000
2019-08-19T12:00:00Z;99.730.000
2019-08-19T13:00:00Z;97.710.000
2019-08-19T14:00:00Z;95.900.000
2019-08-19T15:00:00Z;97.750.000
2019-08-19T16:00:00Z;98.810.000
2019-08-19T17:00:00Z;97.420.000
2019-08-19T18:00:00Z;96.150.000
2019-08-19T19:00:00Z;96.040.000
2019-08-19T20:00:00Z;92.240.000
2019-08-19T21:00:00Z;87.900.000
2019-08-19T22:00:00Z;81.860.000
2019-08-19T23:00:00Z;79.190.000
2019-08-20T00:00:00Z;77.190.000
2019-08-20T01:00:00Z;75.680.000
2019-08-20T02:00:00Z;77.570.000
2019-08-20T03:00:00Z;81.160.000
2019-08-20T04:00:00Z;86.680.000
2019-08-20T05:00:00Z;94.010.000
2019-08-20T06:00:00Z;99.620.000
2019-08-20T07:00:00Z;101.910.000
2019-08-20T08:00:00Z;102.440.000
2019-08-20T09:00:00Z;103.320.000
2019-08-20T10:00:00Z;101.760.000
2019-08-20T11:00:00Z;99.880.000
2019-08-20T12:00:00Z;99.240.000
2019-08-20T13:00:00Z;99.090.000
2019-08-20T14:00:00Z;98.310.000
2019-08-20T15:00:00Z;100.100.000
2019-08-20T16:00:00Z;99.470.000
2019-08-20T17:00:00Z;98.330.000
2019-08-20T18:00:00Z;96.030.000
2019-08-20T19:00:00Z;96.360.000
2019-08-20T20:00:00Z;94.940.000
2019-08-20T21:00:00Z;90.400.000
2019-08-20T22:00:00Z;84.910.000
2019-08-20T23:00:00Z;81.410.000
2019-08-21T00:00:00Z;79.390.000
2019-08-21T01:00:00Z;78.520.000
2019-08-21T02:00:00Z;79.250.000
2019-08-21T03:00:00Z;83.020.000
2019-08-21T04:00:00Z;89.320.000
2019-08-21T05:00:00Z;95.520.000
2019-08-21T06:00:00Z;100.400.000
2019-08-21T07:00:00Z;102.640.000
2019-08-21T08:00:00Z;103.350.000
2019-08-21T09:00:00Z;103.400.000
2019-08-21T10:00:00Z;101.690.000
2019-08-21T11:00:00Z;100.730.000
2019-08-21T12:00:00Z;99.910.000
2019-08-21T13:00:00Z;99.360.000
2019-08-21T14:00:00Z;99.370.000
2019-08-21T15:00:00Z;101.140.000
2019-08-21T16:00:00Z;101.910.000
2019-08-21T17:00:00Z;99.790.000
2019-08-21T18:00:00Z;97.520.000
2019-08-21T19:00:00Z;98.090.000
2019-08-21T20:00:00Z;95.920.000
2019-08-21T21:00:00Z;90.450.000
2019-08-21T22:00:00Z;84.760.000
2019-08-21T23:00:00Z;81.810.000
2019-08-22T00:00:00Z;80.000.000
2019-08-22T01:00:00Z;79.010.000
2019-08-22T02:00:00Z;80.070.000
2019-08-22T03:00:00Z;83.440.000
2019-08-22T04:00:00Z;89.520.000
2019-08-22T05:00:00Z;95.570.000
2019-08-22T06:00:00Z;101.000.000
2019-08-22T07:00:00Z;103.300.000
2019-08-22T08:00:00Z;104.800.000
2019-08-22T09:00:00Z;104.340.000
2019-08-22T10:00:00Z;101.560.000
2019-08-22T11:00:00Z;101.160.000
2019-08-22T12:00:00Z;100.590.000
2019-08-22T13:00:00Z;100.260.000
2019-08-22T14:00:00Z;100.570.000
2019-08-22T15:00:00Z;102.620.000
2019-08-22T16:00:00Z;102.360.000
2019-08-22T17:00:00Z;101.750.000
2019-08-22T18:00:00Z;98.600.000
2019-08-22T19:00:00Z;99.670.000
2019-08-22T20:00:00Z;97.380.000
2019-08-22T21:00:00Z;92.890.000
2019-08-22T22:00:00Z;87.080.000
2019-08-22T23:00:00Z;83.300.000
2019-08-23T00:00:00Z;81.050.000
2019-08-23T01:00:00Z;80.350.000
2019-08-23T02:00:00Z;80.870.000
2019-08-23T03:00:00Z;85.130.000
2019-08-23T04:00:00Z;90.780.000
2019-08-23T05:00:00Z;97.550.000
2019-08-23T06:00:00Z;102.300.000
2019-08-23T07:00:00Z;104.090.000
2019-08-23T08:00:00Z;104.090.000
2019-08-23T09:00:00Z;104.880.000
2019-08-23T10:00:00Z;102.720.000
2019-08-23T11:00:00Z;101.800.000
2019-08-23T12:00:00Z;100.230.000
2019-08-23T13:00:00Z;100.290.000
2019-08-23T14:00:00Z;100.410.000
2019-08-23T15:00:00Z;101.200.000
2019-08-23T16:00:00Z;100.660.000
2019-08-23T17:00:00Z;98.620.000
2019-08-23T18:00:00Z;95.340.000
2019-08-23T19:00:00Z;94.900.000
2019-08-23T20:00:00Z;92.250.000
2019-08-23T21:00:00Z;88.400.000
2019-08-23T22:00:00Z;82.610.000
2019-08-23T23:00:00Z;79.000.000
2019-08-24T00:00:00Z;76.600.000
2019-08-24T01:00:00Z;75.610.000
2019-08-24T02:00:00Z;75.370.000
2019-08-24T03:00:00Z;75.960.000
2019-08-24T04:00:00Z;76.970.000
2019-08-24T05:00:00Z;79.340.000
2019-08-24T06:00:00Z;82.830.000
2019-08-24T07:00:00Z;87.260.000
2019-08-24T08:00:00Z;89.160.000
2019-08-24T09:00:00Z;90.480.000
2019-08-24T10:00:00Z;89.130.000
2019-08-24T11:00:00Z;87.480.000
2019-08-24T12:00:00Z;85.680.000
2019-08-24T13:00:00Z;85.510.000
2019-08-24T14:00:00Z;86.300.000
2019-08-24T15:00:00Z;87.540.000
2019-08-24T16:00:00Z;88.170.000
2019-08-24T17:00:00Z;88.470.000
2019-08-24T18:00:00Z;88.190.000
2019-08-24T19:00:00Z;89.860.000
2019-08-24T20:00:00Z;86.940.000
2019-08-24T21:00:00Z;83.430.000
2019-08-24T22:00:00Z;79.670.000
2019-08-24T23:00:00Z;76.180.000
2019-08-25T00:00:00Z;74.600.000
2019-08-25T01:00:00Z;73.670.000
2019-08-25T02:00:00Z;72.900.000
2019-08-25T03:00:00Z;73.100.000
2019-08-25T04:00:00Z;73.560.000
2019-08-25T05:00:00Z;75.190.000
2019-08-25T06:00:00Z;78.430.000
2019-08-25T07:00:00Z;82.080.000
2019-08-25T08:00:00Z;84.220.000
2019-08-25T09:00:00Z;85.660.000
2019-08-25T10:00:00Z;85.260.000
2019-08-25T11:00:00Z;83.100.000
2019-08-25T12:00:00Z;81.500.000
2019-08-25T13:00:00Z;81.540.000
2019-08-25T14:00:00Z;82.190.000
2019-08-25T15:00:00Z;84.770.000
2019-08-25T16:00:00Z;87.160.000
2019-08-25T17:00:00Z;88.990.000
2019-08-25T18:00:00Z;88.930.000
2019-08-25T19:00:00Z;91.810.000
2019-08-25T20:00:00Z;90.050.000
2019-08-25T21:00:00Z;85.300.000
2019-08-25T22:00:00Z;79.980.000
2019-08-25T23:00:00Z;77.320.000
2019-08-26T00:00:00Z;75.700.000
2019-08-26T01:00:00Z;76.520.000
2019-08-26T02:00:00Z;76.940.000
2019-08-26T03:00:00Z;81.140.000
2019-08-26T04:00:00Z;89.620.000
2019-08-26T05:00:00Z;96.540.000
2019-08-26T06:00:00Z;103.710.000
2019-08-26T07:00:00Z;107.600.000
2019-08-26T08:00:00Z;109.100.000
2019-08-26T09:00:00Z;110.240.000
2019-08-26T10:00:00Z;108.690.000
2019-08-26T11:00:00Z;108.560.000
2019-08-26T12:00:00Z;107.660.000
2019-08-26T13:00:00Z;107.830.000
2019-08-26T14:00:00Z;107.100.000
2019-08-26T15:00:00Z;108.230.000
2019-08-26T16:00:00Z;108.340.000
2019-08-26T17:00:00Z;105.170.000
2019-08-26T18:00:00Z;102.660.000
2019-08-26T19:00:00Z;102.550.000
2019-08-26T20:00:00Z;99.180.000
2019-08-26T21:00:00Z;93.300.000
2019-08-26T22:00:00Z;87.700.000
2019-08-26T23:00:00Z;84.790.000
2019-08-27T00:00:00Z;83.670.000
2019-08-27T01:00:00Z;82.420.000
2019-08-27T02:00:00Z;83.040.000
2019-08-27T03:00:00Z;86.730.000
2019-08-27T04:00:00Z;94.430.000
2019-08-27T05:00:00Z;101.050.000
2019-08-27T06:00:00Z;107.280.000
2019-08-27T07:00:00Z;110.270.000
2019-08-27T08:00:00Z;111.710.000
2019-08-27T09:00:00Z;112.660.000
2019-08-27T10:00:00Z;110.480.000
2019-08-27T11:00:00Z;110.480.000
2019-08-27T12:00:00Z;109.420.000
2019-08-27T13:00:00Z;108.730.000
2019-08-27T14:00:00Z;108.840.000
2019-08-27T15:00:00Z;109.570.000
2019-08-27T16:00:00Z;108.790.000
2019-08-27T17:00:00Z;106.880.000
2019-08-27T18:00:00Z;105.080.000
2019-08-27T19:00:00Z;104.730.000
2019-08-27T20:00:00Z;101.000.000
2019-08-27T21:00:00Z;95.470.000
2019-08-27T22:00:00Z;88.510.000
2019-08-27T23:00:00Z;83.730.000
2019-08-28T00:00:00Z;80.540.000
2019-08-28T01:00:00Z;80.970.000
2019-08-28T02:00:00Z;80.910.000
2019-08-28T03:00:00Z;85.830.000
2019-08-28T04:00:00Z;92.430.000
2019-08-28T05:00:00Z;97.650.000
2019-08-28T06:00:00Z;105.710.000
2019-08-28T07:00:00Z;109.770.000
2019-08-28T08:00:00Z;109.860.000
2019-08-28T09:00:00Z;111.290.000
2019-08-28T10:00:00Z;109.280.000
2019-08-28T11:00:00Z;108.110.000
2019-08-28T12:00:00Z;106.430.000
2019-08-28T13:00:00Z;107.490.000
2019-08-28T14:00:00Z;108.030.000
2019-08-28T15:00:00Z;108.500.000
2019-08-28T16:00:00Z;107.420.000
2019-08-28T17:00:00Z;103.810.000
2019-08-28T18:00:00Z;104.050.000
2019-08-28T19:00:00Z;102.390.000
2019-08-28T20:00:00Z;98.240.000
2019-08-28T21:00:00Z;94.060.000
2019-08-28T22:00:00Z;89.130.000
2019-08-28T23:00:00Z;85.590.000
2019-08-29T00:00:00Z;83.000.000
2019-08-29T01:00:00Z;82.460.000
2019-08-29T02:00:00Z;83.480.000
2019-08-29T03:00:00Z;86.170.000
2019-08-29T04:00:00Z;93.830.000
2019-08-29T05:00:00Z;100.620.000
2019-08-29T06:00:00Z;105.740.000
2019-08-29T07:00:00Z;108.630.000
2019-08-29T08:00:00Z;109.450.000
2019-08-29T09:00:00Z;110.160.000
2019-08-29T10:00:00Z;108.720.000
2019-08-29T11:00:00Z;106.710.000
2019-08-29T12:00:00Z;105.960.000
2019-08-29T13:00:00Z;104.570.000
2019-08-29T14:00:00Z;103.120.000
2019-08-29T15:00:00Z;102.980.000
2019-08-29T16:00:00Z;103.390.000
2019-08-29T17:00:00Z;101.690.000
2019-08-29T18:00:00Z;100.830.000
2019-08-29T19:00:00Z;100.590.000
2019-08-29T20:00:00Z;97.560.000
2019-08-29T21:00:00Z;92.860.000
2019-08-29T22:00:00Z;86.860.000
2019-08-29T23:00:00Z;83.810.000
2019-08-30T00:00:00Z;81.940.000
2019-08-30T01:00:00Z;80.780.000
2019-08-30T02:00:00Z;81.240.000
2019-08-30T03:00:00Z;84.200.000
2019-08-30T04:00:00Z;91.370.000
2019-08-30T05:00:00Z;97.660.000
2019-08-30T06:00:00Z;102.120.000
2019-08-30T07:00:00Z;103.690.000
2019-08-30T08:00:00Z;106.630.000
2019-08-30T09:00:00Z;107.770.000
2019-08-30T10:00:00Z;105.490.000
2019-08-30T11:00:00Z;104.560.000
2019-08-30T12:00:00Z;103.860.000
2019-08-30T13:00:00Z;102.320.000
2019-08-30T14:00:00Z;101.930.000
2019-08-30T15:00:00Z;102.560.000
2019-08-30T16:00:00Z;101.520.000
2019-08-30T17:00:00Z;98.940.000
2019-08-30T18:00:00Z;97.830.000
2019-08-30T19:00:00Z;97.870.000
2019-08-30T20:00:00Z;94.730.000
2019-08-30T21:00:00Z;90.280.000
2019-08-30T22:00:00Z;84.710.000
2019-08-30T23:00:00Z;81.640.000
2019-08-31T00:00:00Z;78.740.000
2019-08-31T01:00:00Z;76.410.000
2019-08-31T02:00:00Z;75.840.000
2019-08-31T03:00:00Z;76.130.000
2019-08-31T04:00:00Z;78.160.000
2019-08-31T05:00:00Z;80.940.000
2019-08-31T06:00:00Z;85.150.000
2019-08-31T07:00:00Z;90.290.000
2019-08-31T08:00:00Z;92.740.000
2019-08-31T09:00:00Z;93.380.000
2019-08-31T10:00:00Z;92.920.000
2019-08-31T11:00:00Z;92.090.000
2019-08-31T12:00:00Z;90.620.000
2019-08-31T13:00:00Z;89.550.000
2019-08-31T14:00:00Z;90.490.000
2019-08-31T15:00:00Z;90.250.000
2019-08-31T16:00:00Z;88.420.000
2019-08-31T17:00:00Z;86.630.000
2019-08-31T18:00:00Z;86.170.000
